lengths,depth,concrete_strength,steel_strength,width,reinforcement_ratio,area,volume,mass,weight,load,max_moment_due_to_selfweight,shear_load_due_to_selfweight,area_concrete,area_steel,x/d,ultimate_bending_moment_concrete,ultimate_bending_moment_steel,Warehouse,IDs
3.1,0.3,16729999.7,365142487.2,0.3,0.9,0.1,0.3,735.4,7214.4,24739.4,9596.0,12369.7,0.1,0.0009,0.5,60554.3,21165722.7,Warehouse_6,ID_1199
4.4,0.4,16730000.3,446371929.7,0.4,1.6,0.2,0.9,2194.2,21525.2,44059.0,24393.3,22029.5,0.2,0.0032,1.0,176017.8,65389109.3,Warehouse_1,ID_1201
3.9,0.4,16729999.8,315429889.5,0.4,1.4,0.1,0.6,1450.0,14224.0,34202.4,16828.7,17101.2,0.1,0.002,0.6,113229.6,39351759.7,Warehouse_2,ID_1224
3.1,0.3,16730000.9,201466425.1,0.3,2.7,0.1,0.3,808.8,7934.7,25711.8,9914.4,12855.9,0.1,0.0028,0.8,62953.8,30175303.0,Warehouse_2,ID_1227
3.6,0.4,16729999.6,391562409.0,0.3,2.6,0.1,0.4,1056.3,10361.8,28988.4,12981.0,14494.2,0.1,0.003,1.4,86568.8,32310813.3,Warehouse_1,ID_1238
4.0,0.4,16729999.1,298068447.6,0.4,0.3,0.2,0.7,1794.3,17601.8,38762.5,19481.7,19381.2,0.2,0.0006,0.1,154657.5,13793013.3,Warehouse_7,ID_1245
3.5,0.4,16730000.8,166817597.1,0.4,2.6,0.1,0.5,1308.1,12832.6,32324.1,13988.1,16162.0,0.1,0.0039,0.6,102407.4,39351617.0,Warehouse_3,ID_1255
4.8,0.5,16730000.2,299594397.3,0.3,2.6,0.1,0.6,1408.3,13815.7,33651.2,20062.7,16825.6,0.1,0.003,1.0,108547.8,38482142.3,Warehouse_4,ID_1273
4.0,0.4,16729999.7,567071126.5,0.4,0.2,0.2,0.7,1633.0,16019.4,36626.1,18425.1,18313.1,0.2,0.0003,0.1,127812.8,13972911.2,Warehouse_7,ID_1281
3.9,0.4,16730000.8,458770338.0,0.4,2.3,0.2,0.7,1764.6,17310.5,38369.2,18824.9,19184.6,0.2,0.0041,1.4,141814.9,47148404.3,Warehouse_4,ID_1293
4.3,0.4,16730001.9,430228782.1,0.4,0.5,0.2,0.7,1763.5,17300.1,38355.1,20563.3,19177.5,0.2,0.0008,0.3,146359.9,26530420.8,Warehouse_6,ID_1307
4.6,0.4,16729998.4,413916808.9,0.5,3.4,0.2,1.0,2483.9,24366.6,47894.9,27636.5,23947.5,0.2,0.0071,1.9,182354.9,16622733.7,Warehouse_6,ID_1323
4.4,0.4,16730000.2,390357429.8,0.4,2.5,0.2,0.8,2058.5,20193.9,42261.8,23495.2,21130.9,0.2,0.0046,1.3,163392.2,54212522.9,Warehouse_7,ID_1328
4.6,0.5,16730000.8,387529090.3,0.3,1.5,0.1,0.7,1667.9,16362.1,37088.8,21482.8,18544.4,0.1,0.0021,0.7,135991.3,44983312.8,Warehouse_2,ID_1329
3.9,0.4,16730000.1,387167785.1,0.4,0.9,0.2,0.6,1524.6,14956.8,35191.6,17085.7,17595.8,0.2,0.0015,0.5,120739.1,37620314.6,Warehouse_8,ID_1342
4.4,0.4,16729999.7,308309675.3,0.3,2.6,0.1,0.6,1402.0,13753.6,33567.4,18585.3,16783.7,0.1,0.0032,1.1,107868.1,40783283.2,Warehouse_7,ID_1346
3.7,0.4,16729999.7,404397245.3,0.3,0.8,0.1,0.5,1262.7,12387.5,31723.1,14801.3,15861.6,0.1,0.0012,0.5,107015.7,31555706.2,Warehouse_8,ID_1355
4.4,0.4,16730000.7,457731028.7,0.4,1.8,0.2,0.7,1762.4,17288.8,38339.9,20848.1,19169.9,0.2,0.0029,1.1,114531.9,51092756.2,Warehouse_3,ID_1372
3.3,0.4,16730001.0,254761252.0,0.4,2.1,0.1,0.5,1151.4,11294.9,30248.2,12536.3,15124.1,0.1,0.0029,0.8,88568.1,40606275.2,Warehouse_5,ID_1374
3.6,0.4,16729998.7,351045810.2,0.4,0.8,0.2,0.6,1385.5,13591.8,33348.9,15066.6,16674.4,0.2,0.0013,0.4,99073.1,31394963.1,Warehouse_5,ID_1376
4.2,0.4,16729999.1,322719606.5,0.3,2.6,0.1,0.4,1047.1,10272.3,28867.6,15190.4,14433.8,0.1,0.0025,1.1,69889.7,30700057.2,Warehouse_5,ID_1377
2.9,0.3,16729999.8,413310298.8,0.3,3.0,0.1,0.3,749.5,7352.3,24925.6,9066.3,12462.8,0.1,0.003,1.7,58947.4,14526852.5,Warehouse_2,ID_1404
3.5,0.4,16730000.8,386774546.8,0.4,3.5,0.2,0.5,1382.0,13557.9,33303.2,14751.9,16651.6,0.1,0.0053,1.8,110131.7,13484186.2,Warehouse_4,ID_1410
3.7,0.4,16730000.2,394772778.0,0.4,2.8,0.2,0.7,1705.7,16732.5,37588.9,17446.1,18794.5,0.2,0.005,1.5,140306.4,45064219.3,Warehouse_7,ID_1416
3.4,0.3,16729999.4,356361504.7,0.3,3.0,0.1,0.3,741.2,7270.9,24815.7,10453.3,12407.9,0.1,0.0026,1.5,51300.5,20313355.0,Warehouse_1,ID_1423
4.5,0.4,16729999.7,420968859.9,0.4,2.9,0.2,0.7,1844.2,18091.3,39423.3,22420.0,19711.6,0.2,0.0046,1.6,127371.7,31534037.3,Warehouse_7,ID_1424
4.3,0.4,16729999.6,408860063.4,0.5,0.9,0.2,0.8,1917.1,18807.2,40389.7,21919.2,20194.8,0.2,0.0016,0.5,126831.9,43600606.4,Warehouse_1,ID_1425
4.3,0.4,16730000.9,376448339.8,0.4,1.2,0.2,0.7,1656.9,16253.9,36942.7,20064.2,18471.4,0.2,0.0019,0.6,110500.5,42833199.9,Warehouse_3,ID_1432
3.4,0.3,16730000.2,454387211.9,0.5,1.2,0.1,0.5,1225.9,12026.1,31235.3,13159.8,15617.6,0.1,0.0018,0.8,72918.4,42270375.5,Warehouse_4,ID_1445
3.9,0.4,16729998.2,305771791.8,0.3,4.0,0.1,0.5,1330.5,13052.0,32620.2,15994.9,16310.1,0.1,0.0051,1.6,101339.8,25293754.4,Warehouse_5,ID_1463
3.8,0.4,16730000.1,589359606.0,0.5,0.7,0.2,0.7,1769.4,17357.4,38432.5,18305.2,19216.3,0.2,0.0013,0.5,142706.3,48236657.9,Warehouse_7,ID_1481
4.0,0.4,16730000.0,374616929.1,0.4,3.1,0.2,0.6,1606.7,15761.7,36278.3,18269.7,18139.1,0.2,0.0047,1.6,112444.2,34289516.4,Warehouse_4,ID_1486
4.6,0.5,16730000.3,330739210.5,0.4,2.7,0.2,0.8,2062.1,20229.4,42309.7,24078.4,21154.8,0.2,0.0048,1.2,163683.8,57294446.0,Warehouse_2,ID_1514
4.0,0.4,16729999.9,413677166.3,0.4,3.3,0.2,0.7,1921.6,18851.3,40449.2,20040.5,20224.6,0.2,0.0063,1.8,152653.6,17217549.6,Warehouse_6,ID_1527
4.7,0.5,16730000.0,458505832.7,0.4,2.0,0.2,0.9,2178.1,21367.3,43845.8,25644.5,21922.9,0.2,0.0037,1.2,184075.9,59775208.6,Warehouse_1,ID_1542
4.8,0.4,16730000.0,491610024.1,0.4,2.7,0.2,0.8,1925.9,18893.4,40506.1,24236.3,20253.1,0.2,0.0043,1.8,137733.3,21854692.2,Warehouse_3,ID_1548
4.5,0.5,16729999.3,420693275.0,0.4,2.9,0.2,0.9,2185.1,21436.3,43939.0,24675.6,21969.5,0.2,0.0055,1.6,171320.5,40891376.9,Warehouse_1,ID_1556
4.1,0.4,16729999.8,323129106.6,0.4,2.1,0.1,0.6,1522.4,14935.1,35162.4,18141.7,17581.2,0.1,0.0031,0.9,108815.2,46816828.9,Warehouse_4,ID_1565
4.5,0.3,16729999.9,282825268.4,0.4,0.9,0.1,0.5,1254.1,12302.3,31608.1,17611.1,15804.0,0.1,0.001,0.3,63019.5,20118613.9,Warehouse_6,ID_1566
4.8,0.4,16730000.0,452688386.2,0.4,1.3,0.1,0.7,1729.1,16962.9,37899.9,22714.4,18950.0,0.1,0.0019,0.8,108522.5,44803511.5,Warehouse_3,ID_1570
4.3,0.4,16730001.1,328920023.4,0.3,1.1,0.1,0.5,1211.1,11881.1,31039.5,16675.9,15519.7,0.1,0.0013,0.5,100019.9,28113664.2,Warehouse_1,ID_1578
4.2,0.4,16729999.4,240499677.6,0.3,0.8,0.1,0.4,1092.0,10712.4,29461.8,15373.3,14730.9,0.1,0.0008,0.3,84801.3,15374704.1,Warehouse_7,ID_1591
3.5,0.4,16729999.7,426724202.1,0.3,3.1,0.1,0.3,890.4,8734.8,26792.0,11703.9,13396.0,0.1,0.0031,1.8,72604.4,11341711.9,Warehouse_8,ID_1639
3.4,0.4,16729999.3,451811647.5,0.3,1.0,0.1,0.3,815.9,8004.2,25805.7,11107.4,12902.8,0.1,0.001,0.6,68746.7,26487552.9,Warehouse_1,ID_1646
4.1,0.4,16729998.9,372813741.2,0.4,2.7,0.2,0.7,1754.9,17215.2,38240.5,19708.4,19120.3,0.2,0.0044,1.3,134456.2,48476704.5,Warehouse_1,ID_1652
5.1,0.4,16730000.0,309192244.9,0.4,3.5,0.2,1.0,2477.2,24301.1,47806.5,30422.6,23903.3,0.2,0.0066,1.4,155462.2,49398982.1,Warehouse_5,ID_1653
3.5,0.4,16730000.3,415670042.3,0.3,2.9,0.1,0.5,1163.0,11408.6,30401.6,13258.3,15200.8,0.1,0.0038,1.7,95501.9,23366293.3,Warehouse_2,ID_1666
3.4,0.3,16730000.2,294678272.2,0.5,1.5,0.2,0.5,1259.6,12356.5,31681.2,13308.4,15840.6,0.1,0.0023,0.6,84274.7,39930943.4,Warehouse_3,ID_1670
3.9,0.4,16729999.7,288603021.0,0.5,3.0,0.2,0.8,1949.5,19124.7,40818.3,20030.6,20409.2,0.2,0.0059,1.2,158630.0,61196470.1,Warehouse_4,ID_1677
3.7,0.3,16730001.3,376713085.7,0.5,2.5,0.2,0.6,1537.7,15085.1,35364.8,16158.7,17682.4,0.2,0.0042,1.3,97219.0,45512957.4,Warehouse_2,ID_1681
4.2,0.4,16729999.2,407852506.5,0.4,3.1,0.2,0.8,1951.5,19144.4,40844.9,21650.0,20422.5,0.2,0.0055,1.7,139621.3,30809138.0,Warehouse_3,ID_1684
4.4,0.4,16730000.0,366912924.2,0.3,1.1,0.1,0.5,1337.6,13121.5,32714.0,18002.1,16357.0,0.1,0.0014,0.6,90935.9,31932440.6,Warehouse_4,ID_1686
3.7,0.4,16730000.7,518348683.0,0.5,0.3,0.2,0.6,1491.2,14628.4,34748.4,15961.5,17374.2,0.2,0.0005,0.2,110775.4,21128559.6,Warehouse_3,ID_1706
3.9,0.4,16729999.5,371038641.3,0.5,1.6,0.2,0.7,1785.6,17516.9,38647.8,18756.7,19323.9,0.2,0.003,0.8,130270.4,57164541.1,Warehouse_6,ID_1715
5.5,0.5,16729999.7,448980980.2,0.3,1.2,0.2,0.9,2343.1,22985.8,46030.8,31737.0,23015.4,0.2,0.0021,0.7,179124.6,53450533.0,Warehouse_1,ID_1720
3.9,0.4,16730000.8,375941079.6,0.4,2.8,0.2,0.6,1504.1,14755.3,34919.6,17142.1,17459.8,0.1,0.0042,1.4,103455.0,38193941.0,Warehouse_5,ID_1736
3.1,0.3,16729999.6,203199651.9,0.4,3.2,0.1,0.3,741.4,7273.3,24818.9,9592.1,12409.4,0.1,0.003,1.0,35743.0,26489592.1,Warehouse_3,ID_1745
4.3,0.4,16729999.8,300872043.4,0.3,3.2,0.1,0.5,1338.0,13125.6,32719.6,17449.9,16359.8,0.1,0.0039,1.3,88676.1,35111805.2,Warehouse_4,ID_1748
3.6,0.4,16729999.6,384886792.8,0.3,0.9,0.1,0.4,1047.5,10276.1,28872.7,12897.8,14436.4,0.1,0.0011,0.5,78652.2,28043361.5,Warehouse_5,ID_1769
3.2,0.3,16730000.8,350340561.0,0.4,0.9,0.1,0.4,964.5,9461.6,27773.2,11230.7,13886.6,0.1,0.0011,0.5,56652.3,26357074.1,Warehouse_5,ID_1775
4.6,0.4,16730000.5,419575298.0,0.3,2.9,0.1,0.4,1134.7,11131.3,30027.2,17382.8,15013.6,0.1,0.0028,1.7,67392.4,17300344.0,Warehouse_3,ID_1789
3.9,0.4,16729999.2,355666833.4,0.4,3.0,0.2,0.6,1551.2,15217.7,35543.9,17344.0,17772.0,0.2,0.0047,1.5,115418.8,39103679.4,Warehouse_3,ID_1790
4.6,0.4,16729999.5,424671434.5,0.4,0.4,0.2,0.8,1856.9,18216.3,39592.0,22772.2,19796.0,0.2,0.0007,0.2,139237.3,23553823.0,Warehouse_6,ID_1795
4.7,0.5,16730000.1,462582714.5,0.4,3.2,0.2,0.9,2276.7,22334.0,45150.9,26685.2,22575.5,0.2,0.0059,1.9,175780.5,8831749.2,Warehouse_2,ID_1812
4.5,0.5,16729999.6,389465681.0,0.3,2.6,0.2,0.7,1790.1,17560.6,38706.8,21718.4,19353.4,0.2,0.004,1.3,145080.8,46684115.4,Warehouse_6,ID_1822
4.5,0.5,16730002.0,367963151.3,0.4,2.8,0.2,0.8,2117.5,20772.9,43043.4,24239.6,21521.7,0.2,0.0051,1.3,169793.7,54188123.5,Warehouse_6,ID_1832
3.6,0.3,16729999.2,399632121.9,0.3,1.4,0.1,0.3,717.8,7041.1,24505.5,11041.4,12252.8,0.1,0.0012,0.8,39077.1,23339339.3,Warehouse_4,ID_1834
4.1,0.4,16729999.4,371626453.5,0.5,2.4,0.2,0.8,2133.5,20930.1,43255.6,22188.6,21627.8,0.2,0.0049,1.2,162712.0,64037833.8,Warehouse_5,ID_1852
3.7,0.3,16729999.8,505868847.4,0.5,2.7,0.2,0.6,1483.9,14557.5,34652.6,16050.7,17326.3,0.2,0.0043,2.0,86996.9,4295289.2,Warehouse_7,ID_1854
2.6,0.3,16730000.7,376883422.5,0.4,1.0,0.1,0.3,746.3,7320.9,24883.2,7939.4,12441.6,0.1,0.0012,0.6,49326.7,27630936.9,Warehouse_8,ID_1868
4.7,0.4,16729999.9,276776686.4,0.3,3.0,0.1,0.5,1339.1,13136.5,32734.2,19035.2,16367.1,0.1,0.0034,1.1,80666.5,35188453.3,Warehouse_5,ID_1869
4.3,0.5,16729998.9,292795683.4,0.5,0.2,0.2,0.9,2177.3,21358.9,43834.5,23500.0,21917.2,0.2,0.0004,0.1,188956.4,10062495.6,Warehouse_4,ID_1881
4.5,0.5,16729999.9,377529447.8,0.3,0.8,0.2,0.7,1720.6,16879.1,37786.7,21423.1,18893.4,0.2,0.0012,0.4,142951.2,32161919.8,Warehouse_1,ID_1882
3.8,0.3,16729999.1,584430543.2,0.4,1.5,0.1,0.5,1161.9,11398.6,30388.1,14548.7,15194.0,0.1,0.0018,1.3,58209.9,33992413.4,Warehouse_2,ID_1884
3.4,0.4,16730001.2,416288419.3,0.4,1.7,0.1,0.5,1179.1,11567.1,30615.5,13133.0,15307.8,0.1,0.0023,0.9,99241.9,43910478.8,Warehouse_7,ID_1907
3.3,0.3,16730000.1,413784697.5,0.3,3.1,0.1,0.3,848.3,8322.3,26235.1,10731.3,13117.5,0.1,0.0032,1.8,57894.8,9174930.4,Warehouse_1,ID_1925
5.3,0.5,16729999.5,385105987.4,0.4,2.6,0.2,1.1,2740.1,26880.1,51288.1,33968.5,25644.0,0.2,0.0053,1.3,214847.5,62260072.3,Warehouse_1,ID_1932
4.7,0.4,16730000.1,380890340.2,0.3,1.3,0.1,0.5,1252.6,12287.8,31588.5,18408.5,15794.2,0.1,0.0015,0.7,91785.7,31876352.6,Warehouse_4,ID_1934
5.2,0.3,16729999.4,349027261.9,0.4,2.4,0.1,0.7,1851.1,18159.4,39515.3,25629.6,19757.6,0.1,0.0034,1.2,86791.7,42714868.9,Warehouse_2,ID_1957
3.3,0.4,16730000.9,333170216.0,0.3,3.7,0.1,0.4,1002.2,9831.4,28272.4,11720.6,14136.2,0.1,0.0043,1.7,80452.9,19499494.2,Warehouse_8,ID_1964
4.1,0.3,16729999.0,339727361.1,0.5,2.8,0.1,0.6,1501.3,14727.5,34882.1,17822.9,17441.1,0.1,0.0041,1.4,67058.4,35169228.7,Warehouse_8,ID_1971
4.5,0.5,16730000.2,400870973.0,0.3,3.6,0.2,0.7,1801.4,17671.4,38856.4,21742.6,19428.2,0.1,0.0056,1.9,148493.0,10843885.0,Warehouse_5,ID_1972
4.8,0.5,16730001.3,299226789.1,0.3,2.0,0.2,0.7,1835.4,18005.5,39307.4,23435.4,19653.7,0.2,0.003,0.8,155797.0,48439628.4,Warehouse_6,ID_1973
4.4,0.4,16729999.9,296249311.6,0.5,1.0,0.2,0.8,1978.5,19408.8,41201.9,22597.0,20601.0,0.2,0.0019,0.4,130856.4,38004174.2,Warehouse_2,ID_1975
4.6,0.4,16730000.7,462375488.4,0.5,0.5,0.2,0.9,2243.6,22009.5,44712.8,25540.9,22356.4,0.2,0.001,0.3,180223.8,32743763.6,Warehouse_2,ID_1987
4.2,0.4,16730000.9,514775045.2,0.4,2.3,0.2,0.7,1847.4,18123.5,39466.7,20488.7,19733.3,0.2,0.0041,1.6,142920.2,37800213.3,Warehouse_2,ID_1995
4.3,0.4,16729999.4,309269042.6,0.4,2.4,0.1,0.6,1430.7,14035.2,33947.5,18401.9,16973.7,0.1,0.0031,1.0,87853.6,41208777.9,Warehouse_7,ID_1997
3.9,0.4,16729999.4,411277512.5,0.3,3.3,0.1,0.5,1192.5,11698.2,30792.6,15040.8,15396.3,0.1,0.0039,1.9,80607.4,9424643.6,Warehouse_2,ID_2008
3.9,0.4,16730000.2,519005363.2,0.4,1.8,0.2,0.6,1543.7,15143.9,35444.3,17324.4,17722.2,0.2,0.0028,1.3,107852.4,46644245.1,Warehouse_2,ID_2010
2.8,0.2,16729999.3,343355132.8,0.3,3.5,0.1,0.2,507.7,4980.7,21723.9,7633.5,10861.9,0.1,0.0024,1.9,22515.9,3511072.7,Warehouse_5,ID_2011
4.5,0.4,16729999.7,342994688.9,0.4,3.6,0.2,0.8,1965.8,19284.9,41034.6,22860.3,20517.3,0.2,0.0061,1.6,140499.2,32406417.8,Warehouse_6,ID_2029
4.4,0.5,16729999.5,363386639.2,0.3,0.2,0.1,0.6,1398.9,13723.0,33526.1,18351.7,16763.0,0.1,0.0002,0.1,120383.1,6727349.9,Warehouse_7,ID_2046
4.6,0.5,16729999.1,353863180.6,0.3,1.3,0.1,0.6,1397.1,13705.7,33502.7,19307.7,16751.4,0.1,0.0017,0.6,119208.5,35001949.3,Warehouse_2,ID_2056
4.2,0.4,16729999.9,368501889.0,0.4,0.9,0.2,0.8,1879.3,18436.4,39889.1,21086.6,19944.5,0.2,0.0017,0.5,141713.9,41185356.6,Warehouse_4,ID_2061
3.0,0.3,16730000.7,437139578.9,0.4,0.6,0.1,0.4,1005.7,9865.6,28318.5,10653.2,14159.3,0.1,0.0009,0.4,76549.9,26863382.7,Warehouse_7,ID_2072
3.1,0.3,16729998.6,316244635.3,0.3,3.3,0.1,0.3,829.7,8139.5,25988.3,10173.3,12994.2,0.1,0.0034,1.5,59672.1,24665147.5,Warehouse_8,ID_2074
3.2,0.3,16729999.7,274255559.7,0.4,1.5,0.1,0.4,937.4,9196.3,27415.0,10854.8,13707.5,0.1,0.0018,0.6,65989.0,30030469.2,Warehouse_3,ID_2089
4.6,0.4,16729999.6,287505180.8,0.5,2.7,0.2,1.0,2428.8,23826.1,47165.2,26873.5,23582.6,0.2,0.0057,1.0,177277.4,68359125.6,Warehouse_6,ID_2095
3.6,0.4,16729998.0,315018435.8,0.5,2.8,0.2,0.7,1745.4,17122.6,38115.5,17008.0,19057.7,0.2,0.0054,1.2,141341.2,59077765.1,Warehouse_5,ID_2100
4.2,0.4,16730000.3,411183843.9,0.4,1.9,0.1,0.6,1508.2,14795.8,34974.4,18274.4,17487.2,0.1,0.0028,1.1,95396.6,44911235.3,Warehouse_7,ID_2106
4.0,0.4,16729999.6,360501873.9,0.4,1.3,0.1,0.6,1393.0,13665.0,33447.8,16555.2,16723.9,0.1,0.0019,0.6,103452.3,39599050.5,Warehouse_7,ID_2124
3.3,0.4,16730000.4,478822282.6,0.3,0.3,0.1,0.4,1036.1,10163.9,28721.3,12000.7,14360.7,0.1,0.0003,0.2,86818.5,13009321.3,Warehouse_6,ID_2156
4.0,0.4,16729999.1,359926817.3,0.4,0.5,0.2,0.6,1479.6,14514.7,34594.9,17225.5,17297.4,0.2,0.0007,0.2,128426.3,20707031.6,Warehouse_6,ID_2168
4.5,0.5,16730000.0,398540271.5,0.4,3.6,0.2,0.8,2024.8,19863.4,41815.6,23572.7,20907.8,0.2,0.0062,1.9,164242.3,13718597.6,Warehouse_7,ID_2182
3.9,0.4,16729999.2,349501145.9,0.5,0.3,0.2,0.7,1805.6,17712.8,38912.3,18913.7,19456.1,0.2,0.0006,0.2,151769.8,18043777.3,Warehouse_2,ID_2195
4.8,0.4,16730000.6,274419154.3,0.3,2.9,0.1,0.7,1803.4,17691.6,38883.7,23324.3,19441.8,0.1,0.0043,1.1,121863.8,47716813.5,Warehouse_7,ID_2201
3.5,0.4,16729999.5,325987077.1,0.5,3.5,0.2,0.6,1629.9,15989.1,36585.2,16230.9,18292.6,0.2,0.0063,1.6,120549.2,36842404.4,Warehouse_2,ID_2204
4.2,0.4,16730000.8,363894143.1,0.4,0.2,0.2,0.7,1663.9,16322.5,37035.4,19310.0,18517.7,0.2,0.0004,0.1,125964.8,10705317.3,Warehouse_4,ID_2232
4.0,0.4,16729999.1,476728252.5,0.3,1.8,0.1,0.4,1085.2,10645.6,29371.6,14572.2,14685.8,0.1,0.002,1.2,70252.1,32674572.3,Warehouse_1,ID_2239
3.5,0.4,16730000.3,447556913.7,0.3,0.8,0.1,0.4,1060.1,10399.7,29039.6,12747.3,14519.8,0.1,0.001,0.5,81856.9,29253008.4,Warehouse_5,ID_2251
4.2,0.4,16730000.7,358529096.8,0.3,3.4,0.1,0.5,1407.3,13805.4,33637.2,17508.1,16818.6,0.1,0.0045,1.7,100632.5,23755615.3,Warehouse_1,ID_2286
4.2,0.4,16729999.2,408641270.6,0.3,0.7,0.1,0.5,1272.2,12479.8,31847.8,16572.0,15923.9,0.1,0.0009,0.4,107138.4,25216377.0,Warehouse_7,ID_2290
3.5,0.3,16729999.2,376008926.3,0.3,3.0,0.1,0.3,650.8,6384.7,23619.3,10350.6,11809.6,0.1,0.0021,1.6,33656.8,12708260.1,Warehouse_4,ID_2294
3.1,0.3,16729999.5,98341045.2,0.4,0.6,0.1,0.4,912.6,8953.0,27086.6,10594.5,13543.3,0.1,0.0008,0.1,72040.9,6284118.9,Warehouse_8,ID_2303
4.5,0.4,16729998.9,252009659.9,0.4,2.7,0.2,0.8,2115.6,20754.0,43017.9,24156.6,21508.9,0.2,0.005,0.9,158043.3,59999229.3,Warehouse_5,ID_2304
3.6,0.4,16729998.6,304420064.7,0.5,2.7,0.2,0.7,1664.4,16328.2,37043.0,16735.9,18521.5,0.2,0.0049,1.1,131038.0,56921902.2,Warehouse_3,ID_2308
4.1,0.4,16730000.7,287500440.3,0.4,2.5,0.2,0.7,1656.2,16247.6,36934.2,18787.5,18467.1,0.2,0.0041,1.0,133989.1,52309560.2,Warehouse_5,ID_2309
4.1,0.4,16729999.7,364386433.7,0.3,3.0,0.1,0.6,1412.6,13857.9,33708.2,17386.6,16854.1,0.1,0.0039,1.4,112523.9,35528317.5,Warehouse_1,ID_2317
4.1,0.4,16729999.3,439676959.9,0.4,2.9,0.2,0.7,1728.1,16952.7,37886.2,19364.0,18943.1,0.2,0.0048,1.7,134349.5,26195058.3,Warehouse_5,ID_2319
4.2,0.4,16730000.3,581090488.8,0.4,2.4,0.2,0.7,1680.3,16483.8,37253.2,19601.1,18626.6,0.2,0.0037,1.9,122567.8,13674182.7,Warehouse_4,ID_2340
3.0,0.3,16729998.2,307741199.5,0.3,2.7,0.1,0.3,786.0,7710.7,25409.4,9473.8,12704.7,0.1,0.0028,1.2,60157.9,30925336.5,Warehouse_8,ID_2343
3.4,0.3,16730000.6,391074224.2,0.3,1.6,0.1,0.4,885.3,8684.9,26724.6,11193.9,13362.3,0.1,0.0017,0.9,63348.4,32579169.8,Warehouse_2,ID_2349
4.2,0.4,16730000.1,325881856.6,0.4,3.1,0.2,0.7,1850.1,18149.3,39501.5,20497.7,19750.8,0.2,0.0054,1.4,143467.3,49366519.4,Warehouse_7,ID_2354
2.9,0.3,16729999.5,391504988.3,0.4,0.6,0.1,0.4,969.9,9514.7,27844.8,9954.2,13922.4,0.1,0.0008,0.3,78240.9,23142452.6,Warehouse_8,ID_2358
5.0,0.4,16729999.6,378489883.4,0.4,3.4,0.2,0.9,2341.2,22967.2,46005.7,28668.8,23002.9,0.2,0.0062,1.7,159850.2,30026625.6,Warehouse_1,ID_2364
4.7,0.5,16730001.0,318607571.0,0.5,3.9,0.2,1.0,2679.0,26281.3,50479.8,29371.2,25239.9,0.2,0.0085,1.6,198330.4,44539772.5,Warehouse_6,ID_2369
4.8,0.5,16729998.8,438171641.0,0.5,0.4,0.2,1.2,2870.3,28157.9,53013.2,32088.2,26506.6,0.2,0.0009,0.2,252162.1,30834126.3,Warehouse_2,ID_2377
4.2,0.5,16729999.8,274220998.5,0.4,1.3,0.2,0.7,1681.6,16496.1,37269.8,19740.0,18634.9,0.2,0.002,0.5,145377.1,37589122.8,Warehouse_3,ID_2380
4.7,0.4,16730000.8,186816934.8,0.5,0.4,0.2,0.9,2232.9,21905.0,44571.7,25961.5,22285.9,0.2,0.0008,0.1,167198.9,12381496.0,Warehouse_2,ID_2387
4.0,0.4,16730000.3,362593704.7,0.3,2.4,0.1,0.5,1148.0,11261.8,30203.5,15206.6,15101.7,0.1,0.0027,1.2,91728.4,35439775.5,Warehouse_4,ID_2388
3.8,0.4,16730000.9,584792399.6,0.5,0.7,0.2,0.7,1693.6,16613.9,37428.8,17774.9,18714.4,0.2,0.0012,0.5,140781.3,46434084.6,Warehouse_7,ID_2390
3.1,0.3,16729999.3,422684347.0,0.4,0.5,0.1,0.5,1118.8,10975.8,29817.3,11736.1,14908.7,0.1,0.0007,0.3,84658.6,22687473.4,Warehouse_4,ID_2399
4.4,0.4,16729999.4,396906082.9,0.4,1.4,0.2,0.8,1861.9,18264.9,39657.7,22041.5,19828.8,0.2,0.0023,0.7,123527.9,50679670.1,Warehouse_2,ID_2401
3.5,0.4,16729999.7,339339553.5,0.3,2.9,0.1,0.4,904.6,8874.1,26980.1,11736.6,13490.1,0.1,0.0029,1.3,73408.3,29142979.8,Warehouse_7,ID_2405
4.5,0.4,16730000.3,338380259.9,0.3,1.2,0.2,0.7,1715.7,16831.0,37721.8,21103.9,18860.9,0.2,0.0018,0.5,137872.4,39592642.0,Warehouse_2,ID_2406
4.3,0.4,16729999.6,204993679.9,0.3,2.9,0.1,0.6,1455.2,14275.3,34271.7,18622.4,17135.8,0.1,0.0039,0.8,97217.3,40585838.6,Warehouse_7,ID_2409
4.1,0.4,16729999.7,382564477.2,0.3,2.4,0.1,0.5,1144.8,11230.2,30160.8,15526.9,15080.4,0.1,0.0027,1.2,91799.0,33889674.9,Warehouse_4,ID_2428
3.9,0.3,16729999.4,435377913.5,0.3,1.4,0.1,0.4,988.8,9700.2,28095.3,13813.2,14047.6,0.1,0.0014,0.8,62246.3,30747705.6,Warehouse_7,ID_2456
3.7,0.3,16730000.1,289916509.3,0.5,2.8,0.1,0.5,1280.9,12566.1,31964.2,14850.8,15982.1,0.1,0.0038,1.2,58781.9,37380234.9,Warehouse_8,ID_2458
3.6,0.4,16729999.5,302350060.3,0.3,3.6,0.1,0.5,1189.0,11664.0,30746.4,13899.1,15373.2,0.1,0.0046,1.5,92477.2,30511286.3,Warehouse_5,ID_2461
